"Position";"VisiPos";"Status";"F-Nr";"Adresse";"Meldung_DE_DE";"Hilfetext_DE_DE";
"PFT01-4005";"";"2";"2333";"291.4";"Rollenförderer: Umrichter gestört";"";
"PFT01-4005";"";"2";"2334";"291.5";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-4005";"PFT01-4006";"2";"2335";"291.6";"Spaltkontrolle ausgelöst";"";
"PFT01-4005";"";"2";"2336";"291.7";"Etikettierer gestört";"";
"PFT01-4005";"";"2";"2337";"292.0";"Etikettierer: Timeout";"";
"PFT01-4005";"";"2";"2338";"292.1";"Etikettierer: ungültige Druckdaten";"";
"PFT01-4005";"";"1";"2339";"292.2";"Etikettierer: deaktiviert";"";
"PFT01-4005";"";"2";"2340";"292.3";"Etikettierer: nicht in Grundstellung";"";
"PFT01-4005";"";"2";"2341";"292.4";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-4005";"";"2";"2342";"292.5";"Auftragsfehler";"";
"PFT01-4005";"";"4";"2343";"292.6";"Ladeeinheit wartet auf neue Zielposition";"";
"PFT01-4005";"";"0";"2344";"292.7";"";"";
"PFT01-4005";"";"0";"2345";"293.0";"";"";
"PFT01-4005";"";"0";"2346";"293.1";"";"";
"PFT01-4005";"";"0";"2347";"293.2";"";"";
"PFT01-4005";"";"0";"2348";"293.3";"";"";
"PFT01-4005";"";"0";"2349";"293.4";"";"";
"PFT01-4005";"";"0";"2350";"293.5";"";"";
"PFT01-4006";"";"2";"2351";"293.6";"Drehtisch: Verbindung zum Antrieb unterbrochen";"";
"PFT01-4006";"";"2";"2352";"293.7";"Drehtisch: Umrichter gestört";"";
"PFT01-4006";"";"2";"2353";"294.0";"Drehtisch: Endlage nicht erreicht";"";
"PFT01-4006";"";"2";"2354";"294.1";"Drehtisch: Endlage nicht plausibel";"";
"PFT01-4006";"";"2";"2355";"294.2";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-4006";"";"2";"2356";"294.3";"Rollenförderer: Umrichter gestört";"";
"PFT01-4006";"";"2";"2357";"294.4";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-4006";"";"2";"2358";"294.5";"Verbindung zum Feldmodul 8/10A unterbrochen";"";
"PFT01-4006";"";"2";"2359";"294.6";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-4006";"";"2";"2360";"294.7";"Auftragsfehler";"";
"PFT01-4006";"";"0";"2361";"295.0";"";"";
"PFT01-4006";"";"0";"2362";"295.1";"";"";
"PFT01-4006";"";"0";"2363";"295.2";"";"";
"PFT01-4006";"";"0";"2364";"295.3";"";"";
"PFT01-4006";"";"0";"2365";"295.4";"";"";
"PFT01-4006";"";"0";"2366";"295.5";"";"";
"PFT01-4006";"";"0";"2367";"295.6";"";"";
"PFT01-4006";"";"0";"2368";"295.7";"";"";
"PFT01-4006";"";"0";"2369";"296.0";"";"";
"PFT01-4006";"";"0";"2370";"296.1";"";"";
"PFT01-4007";"";"2";"2371";"296.2";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-4007";"";"2";"2372";"296.3";"Rollenförderer: Umrichter gestört";"";
"PFT01-4007";"";"2";"2373";"296.4";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-4007";"";"2";"2374";"296.5";"Schnelllauftor: Endlage nicht erreicht";"";
"PFT01-4007";"";"2";"2375";"296.6";"Schnelllauftor: Endlage nicht plausibel";"";
"PFT01-4007";"PFT01-4006";"2";"2376";"296.7";"Spaltkontrolle ausgelöst";"";
"PFT01-4007";"PFT01-4008";"2";"2377";"297.0";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-4007";"";"2";"2378";"297.1";"Auftragsfehler";"";
"PFT01-4007";"";"0";"2379";"297.2";"";"";
"PFT01-4007";"";"0";"2380";"297.3";"";"";
"PFT01-4007";"";"0";"2381";"297.4";"";"";
"PFT01-4007";"";"0";"2382";"297.5";"";"";
"PFT01-4007";"";"0";"2383";"297.6";"";"";
"PFT01-4007";"";"0";"2384";"297.7";"";"";
"PFT01-4007";"";"0";"2385";"298.0";"";"";
"PFT01-4007";"";"0";"2386";"298.1";"";"";
"PFT01-4007";"";"0";"2387";"298.2";"";"";
"PFT01-4007";"";"0";"2388";"298.3";"";"";
"PFT01-4007";"";"0";"2389";"298.4";"";"";
"PFT01-4007";"";"0";"2390";"298.5";"";"";
"PFT01-4008";"";"2";"2391";"298.6";"Schaltschrank 40.08.SCH1: Überwachung Stoppschütz ausgelöst";"";
"PFT01-4008";"";"1";"2392";"298.7";"Schaltschrank 40.08.SCH1: Sicherheitsfunktionen überbrückt";"";
"PFT01-4008";"";"2";"2393";"299.0";"Schaltschrank 40.08.SCH1: Sicherheitsfunktionen im Automatikbetrieb überbrückt";"";
"PFT01-4008";"";"2";"2394";"299.1";"Rollenförderer: Verbindung zum Antrieb unterbrochen";"";
"PFT01-4008";"";"2";"2395";"299.2";"Rollenförderer: Umrichter gestört";"";
"PFT01-4008";"";"2";"2396";"299.3";"Rollenförderer: Ladeeinheit Bewegung fehlerhaft";"";
"PFT01-4008";"";"2";"2397";"299.4";"Hubwerk: Verbindung zum Antrieb unterbrochen";"";
"PFT01-4008";"";"2";"2398";"299.5";"Hubwerk: Umrichter gestört";"";
"PFT01-4008";"";"2";"2399";"299.6";"Hubwerk: Endlage nicht erreicht";"";
"PFT01-4008";"";"2";"2400";"299.7";"Hubwerk: Endlage nicht plausibel";"";
"PFT01-4008";"";"2";"2401";"300.0";"Hubwerk: Notendschalter unten / Kettenrissüberwachung rechts ausgelöst";"";
"PFT01-4008";"";"2";"2402";"300.1";"Hubwerk: Notendschalter unten / Kettenrissüberwachung links ausgelöst";"";
"PFT01-4008";"";"2";"2403";"300.2";"Hubwerk: Notendschalter oben ausgelöst";"";
"PFT01-4008";"";"2";"2404";"300.3";"Verbindung zum Feldmodul 8/10B unterbrochen";"";
"PFT01-4008";"";"2";"2405";"300.4";"Sicherheitslichtschranke unterbrochen";"";
"PFT01-4008";"";"4";"2406";"300.5";"Verbindung zur Großbildanzeige unterbrochen";"";
"PFT01-4008";"";"4";"2407";"300.6";"Entnahme der Ladeeinheit erforderlich";"";
"PFT01-4008";"";"2";"2408";"300.7";"Belegt mit unbekannter Ladeeinheit";"";
"PFT01-4008";"";"2";"2409";"301.0";"Auftragsfehler";"";
